ue_id,loc_x,loc_y,tick,cell_lat,cell_lon,cell_id,cell_az_deg,cell_carrier_freq_mhz,distance_km,relative_bearing,cell_el_deg,cell_rxpower_dbm
0,50.32517525199589,-13.380958949190997,21,90.0,180.0,3,240,2100,16.258574722868,69.67482474800408,0.0,-100.04912064142115
1,30.31501615987304,74.26017432397771,21,90.0,180.0,3,240,2100,14.376348578722345,89.68498384012696,0.0,-99.04719142796331
2,3.0974208027232635,-63.0682022469978,21,90.0,180.0,3,240,2100,16.65103748736061,116.90257919727674,0.0,-100.32388068282351
3,-77.24449230441651,-95.03261241388135,21,90.0,180.0,3,240,2100,16.784753491532996,17.24449230441644,0.0,-100.09195228706022
4,-185.07122853681054,-51.87038938459407,21,90.0,180.0,3,240,2100,16.575067793582296,305.0712285368105,0.0,-99.49020579099147
5,-19.304673318372295,-37.287717491569595,21,90.0,180.0,3,240,2100,16.466603927018962,139.3046733183723,0.0,-100.21720102332343
6,-83.24934775536266,39.94904147599061,21,90.0,180.0,3,240,2100,15.533195676672488,203.24934775536263,0.0,-99.57256827263262
7,188.33725896035463,40.97419414118471,21,90.0,180.0,3,240,2100,15.512500833177816,291.6627410396454,0.0,-99.1897026705083
8,160.9891903216453,-15.486482047386403,21,90.0,180.0,3,240,2100,16.278736737898615,319.0108096783547,0.0,-99.30394971925892
9,75.91188957039674,-42.694087145237795,21,90.0,180.0,3,240,2100,16.50820029026714,44.08811042960326,0.0,-100.09149114453741
10,-89.59938399014817,-74.15136127795247,21,90.0,180.0,3,240,2100,16.72094283181333,209.59938399014817,0.0,-100.13125861946567
11,163.54428678309802,83.42246404430534,21,90.0,180.0,3,240,2100,13.503815406409423,316.455713216902,0.0,-98.37691723157666
12,101.90400442672524,0.9456034902366355,21,90.0,180.0,3,240,2100,16.10940132092425,18.095995573274763,0.0,-99.78584871199074
13,65.02989303190745,-59.21159991993835,21,90.0,180.0,3,240,2100,16.625519332689244,54.97010696809252,0.0,-100.19025856917231
14,26.206513336796775,-75.75105104973426,21,90.0,180.0,3,240,2100,16.730640864702327,93.79348666320323,0.0,-100.34409611929529
15,-167.92247980777236,13.508760543690073,21,90.0,180.0,3,240,2100,15.957330175089528,287.92247980777233,0.0,-99.37684765513022
16,172.38259926084754,-71.0944122343455,21,90.0,180.0,3,240,2100,16.702144500554166,307.61740073915246,0.0,-99.51355315376404
17,-4.7613645990156215,36.746688719377744,21,90.0,180.0,3,240,2100,15.595213995302672,124.76136459901562,0.0,-99.7472533076413
18,109.86435538713869,-43.94032597413168,21,90.0,180.0,3,240,2100,16.517548279564778,10.135644612861313,0.0,-99.93612049778156
19,-150.32038118635498,34.209054738649,21,90.0,180.0,3,240,2100,15.641765586217973,270.320381186355,0.0,-99.3445161033824
20,-11.673966506289645,45.58826701697666,21,90.0,180.0,3,240,2100,15.4136577334586,131.67396650628962,0.0,-99.64339612353855
21,-7.7036581129917465,51.63354771502574,21,90.0,180.0,3,240,2100,15.267337513763882,127.70365811299172,0.0,-99.56308552386845
22,180.07074609475535,-80.44757298978938,21,90.0,180.0,3,240,2100,16.758581652631182,299.92925390524465,0.0,-99.5852335115707
23,7.717799009312955,89.6307823971384,21,90.0,180.0,3,240,2100,10.62380907126967,112.2822009906871,0.0,-96.50869222277505
24,11.556447029405206,-61.17716799330315,21,90.0,180.0,3,240,2100,16.638606346714006,108.4435529705948,0.0,-100.3138356637903
25,-58.88945291164893,-99.95722126350535,21,90.0,180.0,3,240,2100,16.75620393813447,358.8894529116489,0.0,-99.17573895130859
26,-97.27343376101172,9.807486802991377,21,90.0,180.0,3,240,2100,16.004584111161797,217.2734337610117,0.0,-99.75554881666471
27,2.451905100622014,-23.38227898493247,21,90.0,180.0,3,240,2100,16.350919028622062,117.54809489937799,0.0,-100.16557126376216
28,-24.219000364883357,56.248064812786254,21,90.0,180.0,3,240,2100,15.139191860993497,144.21900036488336,0.0,-99.48171207158545
29,-180.75498753413999,56.65215457655697,21,90.0,180.0,3,240,2100,15.127147274943885,300.75498753414,0.0,-99.00711450213159
30,88.3652584588898,-16.78816808206301,21,90.0,180.0,3,240,2100,16.29100105904677,31.634741541110202,0.0,-99.9335376951428
31,177.2706069006569,94.3453627628679,21,90.0,180.0,3,240,2100,13.08926515255111,122.7293930993431,0.0,-98.26616920284566
0,48.39776416782007,-10.058224388991306,22,-90.0,-180.0,1,0,2100,16.00145251748942,228.39776416782007,0.0,-99.9529199311587
1,30.262271906395796,73.57917291507937,22,-90.0,-180.0,1,0,2100,16.71745100634581,210.2622719063958,0.0,-100.33454618919409
2,3.4872465193199957,-64.42625200832575,22,-90.0,-180.0,1,0,2100,14.861720547808364,183.48724651931997,0.0,-99.34811807738876
3,-76.03862221361453,-94.76975207560145,22,-90.0,-180.0,1,0,2100,13.182450051436785,283.9613777863854,0.0,-98.34660984364325
4,-184.17695164690326,-52.60820932012521,22,-90.0,-180.0,1,0,2100,15.241605260318584,355.82304835309674,0.0,-99.353842398338
5,-25.068314316967957,-35.28863696696804,22,-90.0,-180.0,1,0,2100,15.622225426025016,154.93168568303201,0.0,-99.76721129215944
6,-80.7827428908623,38.55678173281612,22,-90.0,-180.0,1,0,2100,16.476524598085717,99.21725710913768,0.0,-100.14585506959835
7,188.4780009149378,40.92367900951018,22,-90.0,-180.0,1,0,2100,16.49476845933993,8.478000914937809,0.0,-99.90205004206071
8,161.43509357964007,-16.288030761111855,22,-90.0,-180.0,1,0,2100,15.920319153032258,341.43509357964007,0.0,-99.68920739254916
9,73.89305843778357,-43.67836179274657,22,-90.0,-180.0,1,0,2100,15.455763234023696,253.89305843778357,0.0,-99.63623737041502
10,-89.37881242455747,-73.58538764272208,22,-90.0,-180.0,1,0,2100,14.41832632307585,90.62118757544255,0.0,-99.06065507593631
11,159.10740242518426,84.4662561183303,22,-90.0,-180.0,1,0,2100,16.781885240037393,339.10740242518426,0.0,-100.06290710679879
12,101.41682230495832,1.2235193964713744,22,-90.0,-180.0,1,0,2100,16.13346669071134,281.41682230495826,0.0,-99.93678245057185
13,65.08157205137806,-59.321658689406526,22,-90.0,-180.0,1,0,2100,15.043711043949367,245.08157205137803,0.0,-99.42338013664629
14,26.665460918375857,-74.44124228653666,22,-90.0,-180.0,1,0,2100,14.364778094753968,206.66546091837583,0.0,-99.05778197726879
15,-166.80478643845942,13.814962931115375,22,-90.0,-180.0,1,0,2100,16.262764038710667,13.195213561540584,0.0,-99.82128242571187
16,172.29633290649593,-71.42547000274571,22,-90.0,-180.0,1,0,2100,14.541945611224277,352.29633290649593,0.0,-99.0423664174131
17,-4.445609593276373,36.4029232842187,22,-90.0,-180.0,1,0,2100,16.45962852004653,175.55439040672366,0.0,-100.21687311001197
18,106.24301731259641,-44.55752541146339,22,-90.0,-180.0,1,0,2100,15.436601269272186,286.2430173125964,0.0,-99.58021194639839
19,-144.06870598379913,33.83354336056439,22,-90.0,-180.0,1,0,2100,16.439092184363094,35.931294016200866,0.0,-99.9682844461142
20,-11.57000155314725,45.5419538221351,22,-90.0,-180.0,1,0,2100,16.52943512126106,168.42999844685278,0.0,-100.25093464269213
21,-7.01533613517978,50.40327426430662,22,-90.0,-180.0,1,0,2100,16.564672716556696,172.98466386482028,0.0,-100.26980667150315
22,176.62226647543167,-77.78645718742482,22,-90.0,-180.0,1,0,2100,14.122699978471541,356.6222664754317,0.0,-98.8411838815294
23,9.227624415960577,90.69694301580824,22,-90.0,-180.0,1,0,2100,16.809231320400354,9.22762441596052,0.0,-100.03071965116825
24,16.962906313515504,-62.548863490129115,22,-90.0,-180.0,1,0,2100,14.932561737536181,196.96290631351548,0.0,-99.38671531405673
25,-56.87391066359439,-99.68047509837187,22,-90.0,-180.0,1,0,2100,13.890265748750087,303.1260893364056,0.0,-98.75240950798022
26,-99.179356844899,10.18775843492854,22,-90.0,-180.0,1,0,2100,16.22719993982746,80.82064315510098,0.0,-99.98715647492521
27,2.16323788866643,-22.67655784579192,22,-90.0,-180.0,1,0,2100,15.829662472960694,182.1632378886664,0.0,-99.88555524717256
28,-25.347734627956356,55.13595074758672,22,-90.0,-180.0,1,0,2100,16.59782479669873,154.65226537204364,0.0,-100.27880515819278
29,-179.3064601304004,53.467635650020725,22,-90.0,-180.0,1,0,2100,16.58626337712226,0.69353986959959,0.0,-99.91109957365053
30,88.94905787734916,-15.870090850797467,22,-90.0,-180.0,1,0,2100,15.925973044573949,268.94905787734916,0.0,-99.85766285528612
31,177.56843233773265,93.09408071543089,22,-90.0,-180.0,1,0,2100,16.795771952860438,177.5684323377327,0.0,-100.38527752784873
0,48.39776416782007,-10.058224388991306,22,0.0,0.0,2,120,2100,15.51553927200771,343.3441937410946,0.0,-99.71162963669389
1,30.262271906395796,73.57917291507937,22,0.0,0.0,2,120,2100,15.949140670048822,248.44794340052556,0.0,-99.95243708244912
2,3.4872465193199957,-64.42625200832575,22,0.0,0.0,2,120,2100,15.78646273363642,58.33265655271407,0.0,-99.85877174241868
3,-76.03862221361453,-94.76975207560145,22,0.0,0.0,2,120,2100,16.132655348015593,55.37053143900653,0.0,-100.04652048733274
4,-184.17695164690326,-52.60820932012521,22,0.0,0.0,2,120,2100,16.46650841436942,56.813543908903284,0.0,-100.22328875887806
5,-25.068314316967957,-35.28863696696804,22,0.0,0.0,2,120,2100,15.365478686173478,90.90738179386173,0.0,-99.62720143959443
6,-80.7827428908623,38.55678173281612,22,0.0,0.0,2,120,2100,16.03663439876711,188.92023000024614,0.0,-99.99711358298407
7,188.4780009149378,40.92367900951018,22,0.0,0.0,2,120,2100,16.550007788945134,230.3488700477297,0.0,-100.27500756186481
8,161.43509357964007,-16.288030761111855,22,0.0,0.0,2,120,2100,16.666759441397115,12.544316059641801,0.0,-100.31478225199623
9,73.89305843778357,-43.67836179274657,22,0.0,0.0,2,120,2100,15.982300119288002,14.825118091796071,0.0,-99.96122271533868
10,-89.37881242455747,-73.58538764272208,22,0.0,0.0,2,120,2100,16.118011308196383,76.41369956987421,0.0,-100.0393402234794
11,159.10740242518426,84.4662561183303,22,0.0,0.0,2,120,2100,16.175806909538043,241.97880076315755,0.0,-100.07538577512047
12,101.41682230495832,1.2235193964713744,22,0.0,0.0,2,120,2100,16.239366894894893,328.7517899792624,0.0,-100.10123054434398
13,65.08157205137806,-59.321658689406526,22,0.0,0.0,2,120,2100,15.971544846230472,31.718890566787138,0.0,-99.9578071254882
14,26.665460918375857,-74.44124228653666,22,0.0,0.0,2,120,2100,15.952612872706991,52.877602362850894,0.0,-99.9492326153495
15,-166.80478643845942,13.814962931115375,22,0.0,0.0,2,120,2100,16.701465502214262,197.12943382749086,0.0,-100.35395910938762
16,172.29633290649593,-71.42547000274571,22,0.0,0.0,2,120,2100,16.305989809987484,57.420777919438024,0.0,-100.13899643285589
17,-4.445609593276373,36.4029232842187,22,0.0,0.0,2,120,2100,15.221187332242012,233.99885543354412,0.0,-99.54664452303541
18,106.24301731259641,-44.55752541146339,22,0.0,0.0,2,120,2100,16.240178073281104,15.72438951414955,0.0,-100.09863018095722
19,-144.06870598379913,33.83354336056439,22,0.0,0.0,2,120,2100,16.504985621142314,198.79901549702197,0.0,-100.24991739970127
20,-11.57000155314725,45.5419538221351,22,0.0,0.0,2,120,2100,15.463330004049283,228.86612728215238,0.0,-99.68321794927185
21,-7.01533613517978,50.40327426430662,22,0.0,0.0,2,120,2100,15.547207208185338,234.23114631277036,0.0,-99.73003703217934
22,176.62226647543167,-77.78645718742482,22,0.0,0.0,2,120,2100,16.24700731526318,59.269335446564355,0.0,-100.10780252383596
23,9.227624415960577,90.69694301580824,22,0.0,0.0,2,120,2100,16.12757813970039,239.88823486569686,0.0,-100.04920655401442
24,16.962906313515504,-62.548863490129115,22,0.0,0.0,2,120,2100,15.776477291337702,51.381803440214526,0.0,-99.852893750583
25,-56.87391066359439,-99.68047509837187,22,0.0,0.0,2,120,2100,16.17689538758664,51.86986897550378,0.0,-100.06998019656886
26,-99.179356844899,10.18775843492854,22,0.0,0.0,2,120,2100,16.215611184529163,160.3170965731228,0.0,-100.09266439550235
27,2.16323788866643,-22.67655784579192,22,0.0,0.0,2,120,2100,14.745777474979683,54.83790710745325,0.0,-99.2640975150001
28,-25.347734627956356,55.13595074758672,22,0.0,0.0,2,120,2100,15.695921561399645,223.39251785303827,0.0,-99.8123017436636
29,-179.3064601304004,53.467635650020725,22,0.0,0.0,2,120,2100,16.460627455924772,239.48622729762326,0.0,-100.22781013026518
30,88.94905787734916,-15.870090850797467,22,0.0,0.0,2,120,2100,16.10866805212177,345.8726264023492,0.0,-100.02894713122937
31,177.56843233773265,93.09408071543089,22,0.0,0.0,2,120,2100,16.085012176673963,239.86860262689282,0.0,-100.02611265152481
0,48.39776416782007,-10.058224388991306,22,90.0,180.0,3,240,2100,16.22590619050419,71.60223583217993,0.0,-100.03676788721891
1,30.262271906395796,73.57917291507937,22,90.0,180.0,3,240,2100,14.418704860681682,89.73772809360423,0.0,-99.07149545921523
2,3.4872465193199957,-64.42625200832575,22,90.0,180.0,3,240,2100,16.659870547554668,116.51275348067998,0.0,-100.32834041643234
3,-76.03862221361453,-94.76975207560145,22,90.0,180.0,3,240,2100,16.786254703120427,16.03862221361453,0.0,-100.08602316729865
4,-184.17695164690326,-52.60820932012521,22,90.0,180.0,3,240,2100,16.580254978464826,304.17695164690326,0.0,-99.49793801846836
5,-25.068314316967957,-35.28863696696804,22,90.0,180.0,3,240,2100,16.450774083158063,145.06831431696799,0.0,-100.20167488044443
6,-80.7827428908623,38.55678173281612,22,90.0,180.0,3,240,2100,15.560632656395114,200.78274289086227,0.0,-99.59445130563975
7,188.4780009149378,40.92367900951018,22,90.0,180.0,3,240,2100,15.51353068091935,291.52199908506213,0.0,-99.19077057950851
8,161.43509357964007,-16.288030761111855,22,90.0,180.0,3,240,2100,16.286306605137863,318.56490642035993,0.0,-99.30913959519555
9,73.89305843778357,-43.67836179274657,22,90.0,180.0,3,240,2100,16.515590537004613,46.106941562216434,0.0,-100.10310364363723
10,-89.37881242455747,-73.58538764272208,22,90.0,180.0,3,240,2100,16.717488997791413,209.37881242455745,0.0,-100.13075601456688
11,159.10740242518426,84.4662561183303,22,90.0,180.0,3,240,2100,13.33102006305815,320.89259757481574,0.0,-98.30843503874458
12,101.41682230495832,1.2235193964713744,22,90.0,180.0,3,240,2100,16.106275698322296,18.583177695041684,0.0,-99.78655357238198
13,65.08157205137806,-59.321658689406526,22,90.0,180.0,3,240,2100,16.626256662716344,54.91842794862191,0.0,-100.19043149761836
14,26.665460918375857,-74.44124228653666,22,90.0,180.0,3,240,2100,16.72270721156376,93.33453908162414,0.0,-100.33940581442504
15,-166.80478643845942,13.814962931115375,22,90.0,180.0,3,240,2100,15.953319037682881,286.80478643845936,0.0,-99.38157537726657
16,172.29633290649593,-71.42547000274571,22,90.0,180.0,3,240,2100,16.704197446028004,307.70366709350407,0.0,-99.51359866124984
17,-4.445609593276373,36.4029232842187,22,90.0,180.0,3,240,2100,15.601648535595638,124.44560959327634,0.0,-99.7509090756676
18,106.24301731259641,-44.55752541146339,22,90.0,180.0,3,240,2100,16.522145712877265,13.756982687403593,0.0,-99.95730069295239
19,-144.06870598379913,33.83354336056439,22,90.0,180.0,3,240,2100,15.648473721983661,264.06870598379913,0.0,-99.37757880873548
20,-11.57000155314725,45.5419538221351,22,90.0,180.0,3,240,2100,15.414700004298215,131.57000155314722,0.0,-99.6440312057849
21,-7.01533613517978,50.40327426430662,22,90.0,180.0,3,240,2100,15.29890049855185,127.01533613517978,0.0,-99.58094569513048
22,176.62226647543167,-77.78645718742482,22,90.0,180.0,3,240,2100,16.742845976539527,303.3777335245683,0.0,-99.55601568312937
23,9.227624415960577,90.69694301580824,22,90.0,180.0,3,240,2100,11.259115101704682,290.7723755840393,0.0,-97.38156827415645
24,16.962906313515504,-62.548863490129115,22,90.0,180.0,3,240,2100,16.647638860225847,103.03709368648447,0.0,-100.31393375770413
25,-56.87391066359439,-99.68047509837187,22,90.0,180.0,3,240,2100,16.75783012416362,356.87391066359436,0.0,-99.18955805783119
26,-99.179356844899,10.18775843492854,22,90.0,180.0,3,240,2100,15.999830848600627,219.17935684489902,0.0,-99.74509119642687
27,2.16323788866643,-22.67655784579192,22,90.0,180.0,3,240,2100,16.344675314502364,117.83676211133354,0.0,-100.16223809324636
28,-25.347734627956356,55.13595074758672,22,90.0,180.0,3,240,2100,15.17161028885086,145.34773462795636,0.0,-99.49872883744389
29,-179.3064601304004,53.467635650020725,22,90.0,180.0,3,240,2100,15.218352648408828,299.3064601304004,0.0,-99.04622161287695
30,88.94905787734916,-15.870090850797467,22,90.0,180.0,3,240,2100,16.28236670962617,31.050942122650838,0.0,-99.9268147225733
31,177.56843233773265,93.09408071543089,22,90.0,180.0,3,240,2100,12.749647583170997,122.43156766226735,0.0,-98.04279924824598
0,49.491308442689984,-7.50204387181455,23,-90.0,-180.0,1,0,2100,16.032927468004583,229.49130844268996,0.0,-99.96824798547121
1,30.07569004901754,74.84934636757365,23,-90.0,-180.0,1,0,2100,16.72518589927472,210.07569004901754,0.0,-100.33849852289407
2,1.873735002042963,-64.75513688289045,23,-90.0,-180.0,1,0,2100,14.848776890245354,181.87373500204293,0.0,-99.3407967802766
3,-76.74659119525323,-94.22325542136497,23,-90.0,-180.0,1,0,2100,13.060762224877918,283.2534088047467,0.0,-98.27225200833185
4,-185.80431283062327,-51.06042211266307,23,-90.0,-180.0,1,0,2100,15.282165230787237,354.1956871693767,0.0,-99.37528125641543
5,-27.048990101387318,-36.73408703856382,23,-90.0,-180.0,1,0,2100,15.595450603836706,152.9510098986127,0.0,-99.75169364250341
6,-81.14538268059327,37.944235545247665,23,-90.0,-180.0,1,0,2100,16.471748419686058,98.85461731940671,0.0,-100.14283612835888
7,189.21245189846803,40.53626343177859,23,-90.0,-180.0,1,0,2100,16.49180497796666,9.212451898468032,0.0,-99.90339179372269
8,163.72645731664034,-15.961013530050536,23,-90.0,-180.0,1,0,2100,15.924745760274357,343.7264573166403,0.0,-99.68481753113332
9,73.59525961239518,-44.19386367890107,23,-90.0,-180.0,1,0,2100,15.444572099353707,253.59525961239518,0.0,-99.63066618416632
10,-87.64479673118126,-73.01680426228631,23,-90.0,-180.0,1,0,2100,14.45237873839604,92.35520326881874,0.0,-99.08067196893717
11,156.72671607400235,86.31927214777338,23,-90.0,-180.0,1,0,2100,16.792450289170638,336.72671607400235,0.0,-100.07574854525944
12,101.74831033523412,1.5010565875692237,23,-90.0,-180.0,1,0,2100,16.13650445808052,281.7483103352341,0.0,-99.93755541620322
13,63.25077369083658,-57.753046410969134,23,-90.0,-180.0,1,0,2100,15.093577695284191,243.25077369083658,0.0,-99.45219133673605
14,26.62712065456077,-74.58708733347194,23,-90.0,-180.0,1,0,2100,14.355360066047783,206.62712065456077,0.0,-99.05228371230606
15,-164.83424113094458,13.985701382273305,23,-90.0,-180.0,1,0,2100,16.264407329653764,15.165758869055423,0.0,-99.82823182426554
16,172.28996963383815,-70.76185127345848,23,-90.0,-180.0,1,0,2100,14.57704952780588,352.28996963383815,0.0,-99.05867890908631
17,-3.9210148907939413,35.62200450973896,23,-90.0,-180.0,1,0,2100,16.45343134562488,176.0789851092061,0.0,-100.21378124748652
18,105.78600788591791,-44.96954580657015,23,-90.0,-180.0,1,0,2100,15.427493060502005,285.7860078859179,0.0,-99.57633982611299
19,-147.9583946672753,37.30741474513951,23,-90.0,-180.0,1,0,2100,16.466758660945302,32.041605332724714,0.0,-99.9682844461142
20,-12.101833780967695,44.26281572050564,23,-90.0,-180.0,1,0,2100,16.5199530976303,167.8981662190323,0.0,-100.24597599524564
21,-5.6954332221763195,50.07480102859037,23,-90.0,-180.0,1,0,2100,16.56233047740305,174.30456677782365,0.0,-100.26885140265684
22,176.68917235068642,-77.9456448076491,23,-90.0,-180.0,1,0,2100,14.10958060689805,356.6891723506864,0.0,-98.83493452732111
23,9.412700137489907,89.40766587759404,23,-90.0,-180.0,1,0,2100,16.8098145697122,189.41270013748994,0.0,-100.39098726454078
24,16.650072446421916,-62.451188953357786,23,-90.0,-180.0,1,0,2100,14.93611354483372,196.6500724464219,0.0,-99.38877169432129
25,-56.55051278361407,-99.39886778497458,23,-90.0,-180.0,1,0,2100,13.860744029673896,303.44948721638593,0.0,-98.7362136903646
26,-102.99765074387152,8.520728659198866,23,-90.0,-180.0,1,0,2100,16.210420900744047,77.00234925612847,0.0,-99.97077106196603
27,1.1318255550270067,-21.5425408485695,23,-90.0,-180.0,1,0,2100,15.84636648956861,181.13182555502698,0.0,-99.89459748663378
28,-24.148880640909454,54.22960425569937,23,-90.0,-180.0,1,0,2100,16.59156040631855,155.8511193590905,0.0,-100.2764570927843
29,-182.0544869471558,52.95335558180662,23,-90.0,-180.0,1,0,2100,16.582672295432214,357.9455130528442,0.0,-99.91462896389184
30,88.66578909930422,-15.833306291784211,23,-90.0,-180.0,1,0,2100,15.926469138949711,268.66578909930416,0.0,-99.85838477601729
31,177.60405012715262,93.07626292867985,23,-90.0,-180.0,1,0,2100,16.79587266678049,177.60405012715262,0.0,-100.38532857274892
0,49.491308442689984,-7.50204387181455,23,0.0,0.0,2,120,2100,15.530355677171167,339.82640619410125,0.0,-99.71999093375746
1,30.07569004901754,74.84934636757365,23,0.0,0.0,2,120,2100,15.963028087524338,247.7275149638249,0.0,-99.96000405629165
2,1.873735002042963,-64.75513688289045,23,0.0,0.0,2,120,2100,15.790990047863962,59.116722002443794,0.0,-99.86129685413188
3,-76.74659119525323,-94.22325542136497,23,0.0,0.0,2,120,2100,16.130654983790475,55.88883743174438,0.0,-100.04547532519979
4,-185.80431283062327,-51.06042211266307,23,0.0,0.0,2,120,2100,16.47765831795028,55.32828489897793,0.0,-100.22894726666583
5,-27.048990101387318,-36.73408703856382,23,0.0,0.0,2,120,2100,15.4147081595367,91.3556209647841,0.0,-99.65470592628506
6,-81.14538268059327,37.944235545247665,23,0.0,0.0,2,120,2100,16.03932861085484,188.2778239041316,0.0,-99.99854336478194
7,189.21245189846803,40.53626343177859,23,0.0,0.0,2,120,2100,16.55179656595919,229.39651102611725,0.0,-100.27593775616313
8,163.72645731664034,-15.961013530050536,23,0.0,0.0,2,120,2100,16.678677463622208,15.585417979219983,0.0,-100.32184127704215
9,73.59525961239518,-44.19386367890107,23,0.0,0.0,2,120,2100,15.980922513295898,15.38438681026696,0.0,-99.96057889546478
10,-87.64479673118126,-73.01680426228631,23,0.0,0.0,2,120,2100,16.112292519141466,76.96967413912486,0.0,-100.0362695371328
11,156.72671607400235,86.31927214777338,23,0.0,0.0,2,120,2100,16.1568404009716,241.4560093036946,0.0,-100.06510765070507
12,101.74831033523412,1.5010565875692237,23,0.0,0.0,2,120,2100,16.24261595887843,328.4668408443961,0.0,-100.10298641672733
13,63.25077369083658,-57.753046410969134,23,0.0,0.0,2,120,2100,15.952260899774632,30.60460269771022,0.0,-99.94723008470278
14,26.62712065456077,-74.58708733347194,23,0.0,0.0,2,120,2100,15.954248610708188,52.95631112596641,0.0,-99.95012518381104
15,-164.83424113094458,13.985701382273305,23,0.0,0.0,2,120,2100,16.69208431204406,193.59228179891636,0.0,-100.3488733504487
16,172.28996963383815,-70.76185127345848,23,0.0,0.0,2,120,2100,16.312029051297344,57.31939657187468,0.0,-100.14217581606431
17,-3.9210148907939413,35.62200450973896,23,0.0,0.0,2,120,2100,15.198346561459072,234.54840748938437,0.0,-99.53362807383168
18,105.78600788591791,-44.96954580657015,23,0.0,0.0,2,120,2100,16.236232463739572,16.070669678109994,0.0,-100.09662765031048
19,-147.9583946672753,37.30741474513951,23,0.0,0.0,2,120,2100,16.505937382011965,205.15283160087063,0.0,-100.25075980038044
20,-12.101833780967695,44.26281572050564,23,0.0,0.0,2,120,2100,15.4390632758546,227.85980500297927,0.0,-99.6696517447862
21,-5.6954332221763195,50.07480102859037,23,0.0,0.0,2,120,2100,15.53837970046182,235.25236254191952,0.0,-99.72511431853316
22,176.68917235068642,-77.9456448076491,23,0.0,0.0,2,120,2100,16.245459373397843,59.29340760777393,0.0,-100.10698102639945
23,9.412700137489907,89.40766587759404,23,0.0,0.0,2,120,2100,16.113449567148994,240.09687643045203,0.0,-100.04155178655272
24,16.650072446421916,-62.451188953357786,23,0.0,0.0,2,120,2100,15.774297117791471,51.49914528381612,0.0,-99.8517043560757
25,-56.55051278361407,-99.39886778497458,23,0.0,0.0,2,120,2100,16.175760463821963,52.136485843518244,0.0,-100.06939699609869
26,-102.99765074387152,8.520728659198866,23,0.0,0.0,2,120,2100,16.25344223702112,158.74135881534824,0.0,-100.11298652801537
27,1.1318255550270067,-21.5425408485695,23,0.0,0.0,2,120,2100,14.691496674004092,57.13551330876999,0.0,-99.23227232805188
28,-24.148880640909454,54.22960425569937,23,0.0,0.0,2,120,2100,15.676548970355396,223.57777495837314,0.0,-99.80160555439501
29,-182.0544869471558,52.95335558180662,23,0.0,0.0,2,120,2100,16.464489401380135,241.55008028259135,0.0,-100.2298628286943
30,88.66578909930422,-15.833306291784211,23,0.0,0.0,2,120,2100,16.105598912875276,345.837384740233,0.0,-100.02737938802996
31,177.60405012715262,93.07626292867985,23,0.0,0.0,2,120,2100,16.085216060407383,239.87127324187406,0.0,-100.02623180000798
0,49.491308442689984,-7.50204387181455,23,90.0,180.0,3,240,2100,16.20002727299005,70.50869155730999,0.0,-100.02033665101115
1,30.07569004901754,74.84934636757365,23,90.0,180.0,3,240,2100,14.338198108288934,89.92430995098243,0.0,-99.02543480463896
2,1.873735002042963,-64.75513688289045,23,90.0,180.0,3,240,2100,16.661998004066067,118.12626499795704,0.0,-100.3296833929023
3,-76.74659119525323,-94.22325542136497,23,90.0,180.0,3,240,2100,16.789368584493264,16.74659119525313,0.0,-100.09122720111975
4,-185.80431283062327,-51.06042211266307,23,90.0,180.0,3,240,2100,16.569342228177014,305.80431283062325,0.0,-99.4833958485602
5,-27.048990101387318,-36.73408703856382,23,90.0,180.0,3,240,2100,16.462244999709824,147.04899010138735,0.0,-100.20484422401134
6,-81.14538268059327,37.944235545247665,23,90.0,180.0,3,240,2100,15.57246955019254,201.14538268059323,0.0,-99.59935296749961
7,189.21245189846803,40.53626343177859,23,90.0,180.0,3,240,2100,15.52139382841126,290.7875481015319,0.0,-99.19728826275316
8,163.72645731664034,-15.961013530050536,23,90.0,180.0,3,240,2100,16.283225154634906,316.27354268335966,0.0,-99.32247531109115
9,73.59525961239518,-44.19386367890107,23,90.0,180.0,3,240,2100,16.51943940552429,46.40474038760482,0.0,-100.1061587128509
10,-87.64479673118126,-73.01680426228631,23,90.0,180.0,3,240,2100,16.714007184517264,207.64479673118126,0.0,-100.13745370519983
11,156.72671607400235,86.31927214777338,23,90.0,180.0,3,240,2100,12.923266799442159,323.2732839259977,0.0,-98.15582012307355
12,101.74831033523412,1.5010565875692237,23,90.0,180.0,3,240,2100,16.103144554890996,18.251689664765877,0.0,-99.78355816853858
13,63.25077369083658,-57.753046410969134,23,90.0,180.0,3,240,2100,16.61569617584381,56.74922630916342,0.0,-100.19178660941787
14,26.62712065456077,-74.58708733347194,23,90.0,180.0,3,240,2100,16.72359373126674,93.37287934543923,0.0,-100.33991549826605
15,-164.83424113094458,13.985701382273305,23,90.0,180.0,3,240,2100,15.951075420759652,284.8342411309445,0.0,-99.39169421955454
16,172.28996963383815,-70.76185127345848,23,90.0,180.0,3,240,2100,16.700077981437534,307.71003036616185,0.0,-99.5122607411672
17,-3.9210148907939413,35.62200450973896,23,90.0,180.0,3,240,2100,15.616113582851419,123.92101489079391,0.0,-99.75909132161522
18,105.78600788591791,-44.96954580657015,23,90.0,180.0,3,240,2100,16.525203073213838,14.213992114082089,0.0,-99.96106669022207
19,-147.9583946672753,37.30741474513951,23,90.0,180.0,3,240,2100,15.584628759165199,267.95839466727523,0.0,-99.3322917814179
